dirty_data	product	alt_lang	question_text	question_code
Peñarol de Mar del Plata	Kids Argentina	es-AR	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Peñarol voley masculino	Kids Argentina	es-AR	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
penuin	Kids Saudi Arabia	ar	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Peoteas Womens Cricket	Kids South Africa		Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
PERCASI	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Pericos. Verdes	Kids Mexico	es-MX	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Permainan para pemain real madrid sangat bagus sehingga di tonton sangat terhibur	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Perpetual	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Perpipura	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persaja	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
perseba	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persebata	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Perseja	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persema Malang	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
perses	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
PERSIB DI PUNCAK	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
PERSIB DINGIN	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persib fc	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persib Jakarta	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
PERSIB JUARA TERUS	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persib saya tidak menyukainya	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persib Surabaya	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
persibas	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persibaya surabaya	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persibom	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persija f.c	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persija Jakarta – tim sepak bola Indonesia yang selalu punya supporter fanatik.	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persija Jakarta club sepak bola yang keren	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persija o	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
persika karawang	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Persila	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Pertamina Enduro VR46	Kids Indonesia	id	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Perugia Volleyball Team Japan	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
PESCARA CALCIO	Kids Italy	it	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Peterborough Pete’s	Kids Canada	fr	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Petro Gas	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Petro gas angel	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
PETROGAS ANGEL	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Petrolina	Kids Brazil	pt-BR	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
pga tournament	Kids South Africa		Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
pgs	Kids Australia		Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Phantoms	Kids US	es-MX	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Phil Air Force	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philadelphia philles	Kids US	es-MX	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philadelphian	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine Army	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine army trooper	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
philippine azkal team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine Bastketball team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine Men's football team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine national athletic team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine National Baseball Team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine national basketball	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine National Tennis Team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippine olympics	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines billiard team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines bowling team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines chess team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines Curling Team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines football league	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines group	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines men's national basketball	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
Philippines National  Volleyball Team	Kids Philippines	fil	Are there any other sports teams you would like to tell us about? You can tell us up to three.	SPRT002
